target_time_utc,target_time_local,power_farm_plan,power_t1_plan,power_t2_plan,p10_plan,p90_plan,plan_revision,plan_run_id,power_farm_bid,bid_run_id,plan_mw
2026-02-19 09:00:00+00:00,2026-02-19T14:00:00+05:00,0.2081,0.2555,0.2447,0.0292,0.6767,1,20260219T0000-02e34e,0.2043,20260218T0000-1702fc,1.04
2026-02-19 10:00:00+00:00,2026-02-19T15:00:00+05:00,0.1479,0.1537,0.1538,0.0058,0.6131,1,20260219T0000-02e34e,0.1425,20260218T0000-1702fc,0.74
2026-02-19 11:00:00+00:00,2026-02-19T16:00:00+05:00,0.0378,0.0497,0.0471,0.0011,0.3248,1,20260219T0000-02e34e,0.1559,20260218T0000-1702fc,0.189
2026-02-19 12:00:00+00:00,2026-02-19T17:00:00+05:00,0.1126,0.1266,0.0925,0.0031,0.4196,1,20260219T0000-02e34e,0.1385,20260218T0000-1702fc,0.563
2026-02-19 13:00:00+00:00,2026-02-19T18:00:00+05:00,0.0239,0.028,0.0222,0.0,0.0743,1,20260219T0000-02e34e,0.0681,20260218T0000-1702fc,0.12
2026-02-19 14:00:00+00:00,2026-02-19T19:00:00+05:00,0.0346,0.0357,0.0309,0.0,0.2136,1,20260219T0000-02e34e,0.0688,20260218T0000-1702fc,0.173
2026-02-19 15:00:00+00:00,2026-02-19T20:00:00+05:00,0.1233,0.1332,0.1355,0.0,0.5396,1,20260219T0000-02e34e,0.1311,20260218T0000-1702fc,0.616
2026-02-19 16:00:00+00:00,2026-02-19T21:00:00+05:00,0.1336,0.1396,0.1275,0.0,0.6323,1,20260219T0000-02e34e,0.1886,20260218T0000-1702fc,0.668
2026-02-19 17:00:00+00:00,2026-02-19T22:00:00+05:00,0.3631,0.3334,0.3754,0.0252,0.7588,1,20260219T0000-02e34e,0.2421,20260218T0000-1702fc,1.816
2026-02-19 18:00:00+00:00,2026-02-19T23:00:00+05:00,0.2509,0.2647,0.2451,0.0018,0.6823,1,20260219T0000-02e34e,0.2228,20260218T0000-1702fc,1.255
2026-02-19 19:00:00+00:00,2026-02-20T00:00:00+05:00,0.4094,0.3853,0.4191,0.0377,0.8702,0,20260220T0000-b55f25,0.2389,20260219T0000-02e34e,2.047
2026-02-19 20:00:00+00:00,2026-02-20T01:00:00+05:00,0.4301,0.4232,0.4315,0.0555,0.8703,0,20260220T0000-b55f25,0.1642,20260219T0000-02e34e,2.15
2026-02-19 21:00:00+00:00,2026-02-20T02:00:00+05:00,0.4398,0.4501,0.4486,0.0641,0.945,0,20260220T0000-b55f25,0.2678,20260219T0000-02e34e,2.199
2026-02-19 22:00:00+00:00,2026-02-20T03:00:00+05:00,0.3496,0.3774,0.3859,0.0494,0.9028,0,20260220T0000-b55f25,0.3347,20260219T0000-02e34e,1.748
2026-02-19 23:00:00+00:00,2026-02-20T04:00:00+05:00,0.4238,0.4447,0.4256,0.0565,0.9496,0,20260220T0000-b55f25,0.3411,20260219T0000-02e34e,2.119
2026-02-20 00:00:00+00:00,2026-02-20T05:00:00+05:00,0.4429,0.4563,0.4297,0.0585,0.898,0,20260220T0000-b55f25,0.3963,20260219T0000-02e34e,2.214
2026-02-20 01:00:00+00:00,2026-02-20T06:00:00+05:00,0.4546,0.4825,0.4659,0.0774,0.9093,0,20260220T0000-b55f25,0.3978,20260219T0000-02e34e,2.273
2026-02-20 02:00:00+00:00,2026-02-20T07:00:00+05:00,0.5441,0.5716,0.5222,0.0919,0.9367,0,20260220T0000-b55f25,0.3634,20260219T0000-02e34e,2.721
2026-02-20 03:00:00+00:00,2026-02-20T08:00:00+05:00,0.4368,0.4333,0.4038,0.0532,0.9115,0,20260220T0000-b55f25,0.3036,20260219T0000-02e34e,2.184
2026-02-20 04:00:00+00:00,2026-02-20T09:00:00+05:00,0.312,0.3078,0.3349,0.0403,0.8576,0,20260220T0000-b55f25,0.2374,20260219T0000-02e34e,1.56
2026-02-20 05:00:00+00:00,2026-02-20T10:00:00+05:00,0.2474,0.2267,0.268,0.0218,0.7544,0,20260220T0000-b55f25,0.1691,20260219T0000-02e34e,1.237
2026-02-20 06:00:00+00:00,2026-02-20T11:00:00+05:00,0.2265,0.2065,0.1916,0.0143,0.7395,0,20260220T0000-b55f25,0.1469,20260219T0000-02e34e,1.132
2026-02-20 07:00:00+00:00,2026-02-20T12:00:00+05:00,0.1403,0.1189,0.1271,0.0101,0.604,0,20260220T0000-b55f25,0.1123,20260219T0000-02e34e,0.702
2026-02-20 08:00:00+00:00,2026-02-20T13:00:00+05:00,0.1086,0.0991,0.0969,0.0075,0.541,0,20260220T0000-b55f25,0.0542,20260219T0000-02e34e,0.543
2026-02-20 09:00:00+00:00,2026-02-20T14:00:00+05:00,0.0614,0.063,0.0545,0.0,0.3808,1,20260220T0000-b55f25,0.0377,20260219T0000-02e34e,0.307
2026-02-20 10:00:00+00:00,2026-02-20T15:00:00+05:00,0.0348,0.039,0.0307,0.0,0.3406,1,20260220T0000-b55f25,0.0116,20260219T0000-02e34e,0.174
2026-02-20 11:00:00+00:00,2026-02-20T16:00:00+05:00,0.0266,0.0309,0.0305,0.0,0.2838,1,20260220T0000-b55f25,0.0347,20260219T0000-02e34e,0.133
2026-02-20 12:00:00+00:00,2026-02-20T17:00:00+05:00,0.033,0.0345,0.0266,0.0,0.1438,1,20260220T0000-b55f25,0.0759,20260219T0000-02e34e,0.165
2026-02-20 13:00:00+00:00,2026-02-20T18:00:00+05:00,0.024,0.0271,0.0206,0.0,0.1246,1,20260220T0000-b55f25,0.3313,20260219T0000-02e34e,0.12
2026-02-20 14:00:00+00:00,2026-02-20T19:00:00+05:00,0.0641,0.0791,0.0944,0.0,0.4092,1,20260220T0000-b55f25,0.4348,20260219T0000-02e34e,0.32
2026-02-20 15:00:00+00:00,2026-02-20T20:00:00+05:00,0.2827,0.2957,0.3277,0.0274,0.8905,1,20260220T0000-b55f25,0.4469,20260219T0000-02e34e,1.414
2026-02-20 16:00:00+00:00,2026-02-20T21:00:00+05:00,0.442,0.4577,0.4361,0.0685,0.8602,1,20260220T0000-b55f25,0.4884,20260219T0000-02e34e,2.21
2026-02-20 17:00:00+00:00,2026-02-20T22:00:00+05:00,0.5866,0.5595,0.5564,0.1395,0.9549,1,20260220T0000-b55f25,0.519,20260219T0000-02e34e,2.933
2026-02-20 18:00:00+00:00,2026-02-20T23:00:00+05:00,0.601,0.5475,0.6016,0.1483,0.9218,1,20260220T0000-b55f25,0.3864,20260219T0000-02e34e,3.005
2026-02-20 19:00:00+00:00,2026-02-21T00:00:00+05:00,0.5613,0.5565,0.514,0.1324,0.9493,0,20260221T0000-b85ac7,0.6198,20260220T0000-b55f25,2.806
2026-02-20 20:00:00+00:00,2026-02-21T01:00:00+05:00,0.5251,0.4885,0.4951,0.1209,0.9544,0,20260221T0000-b85ac7,0.5366,20260220T0000-b55f25,2.626
2026-02-20 21:00:00+00:00,2026-02-21T02:00:00+05:00,0.5039,0.4804,0.4576,0.1485,0.9506,0,20260221T0000-b85ac7,0.4868,20260220T0000-b55f25,2.52
2026-02-20 22:00:00+00:00,2026-02-21T03:00:00+05:00,0.45,0.4592,0.3758,0.1073,0.9486,0,20260221T0000-b85ac7,0.3683,20260220T0000-b55f25,2.25
2026-02-20 23:00:00+00:00,2026-02-21T04:00:00+05:00,0.356,0.4062,0.3234,0.0596,0.8914,0,20260221T0000-b85ac7,0.2632,20260220T0000-b55f25,1.78
2026-02-21 00:00:00+00:00,2026-02-21T05:00:00+05:00,0.3551,0.3851,0.3317,0.0442,0.8436,0,20260221T0000-b85ac7,0.2291,20260220T0000-b55f25,1.776
2026-02-21 01:00:00+00:00,2026-02-21T06:00:00+05:00,0.239,0.2776,0.2342,0.0183,0.7564,0,20260221T0000-b85ac7,0.14,20260220T0000-b55f25,1.195
2026-02-21 02:00:00+00:00,2026-02-21T07:00:00+05:00,0.1391,0.1646,0.1433,0.0046,0.6234,0,20260221T0000-b85ac7,0.1851,20260220T0000-b55f25,0.696
2026-02-21 03:00:00+00:00,2026-02-21T08:00:00+05:00,0.1204,0.1364,0.1196,0.0,0.5681,0,20260221T0000-b85ac7,0.224,20260220T0000-b55f25,0.602
2026-02-21 04:00:00+00:00,2026-02-21T09:00:00+05:00,0.0123,0.0138,0.0131,0.0,0.1882,0,20260221T0000-b85ac7,0.151,20260220T0000-b55f25,0.062
2026-02-21 05:00:00+00:00,2026-02-21T10:00:00+05:00,0.2389,0.1951,0.2434,0.0653,0.7997,0,20260221T0000-b85ac7,0.0538,20260220T0000-b55f25,1.195
2026-02-21 06:00:00+00:00,2026-02-21T11:00:00+05:00,0.9627,0.9632,0.9505,0.6913,0.9934,0,20260221T0000-b85ac7,0.9607,20260220T0000-b55f25,4.814
2026-02-21 07:00:00+00:00,2026-02-21T12:00:00+05:00,0.9718,0.9663,0.9499,0.6382,0.9984,0,20260221T0000-b85ac7,0.9741,20260220T0000-b55f25,4.859
2026-02-21 08:00:00+00:00,2026-02-21T13:00:00+05:00,0.983,0.9848,0.9682,0.7685,1.0,0,20260221T0000-b85ac7,0.9701,20260220T0000-b55f25,4.915
2026-02-21 09:00:00+00:00,2026-02-21T14:00:00+05:00,0.9888,1.0,0.9781,0.6377,0.9957,1,20260221T0000-b85ac7,0.7327,20260220T0000-b55f25,4.944
2026-02-21 10:00:00+00:00,2026-02-21T15:00:00+05:00,0.7514,0.7357,0.7384,0.3785,0.981,1,20260221T0000-b85ac7,0.5588,20260220T0000-b55f25,3.757
2026-02-21 11:00:00+00:00,2026-02-21T16:00:00+05:00,0.5224,0.5124,0.5033,0.1188,0.9333,1,20260221T0000-b85ac7,0.2554,20260220T0000-b55f25,2.612
2026-02-21 12:00:00+00:00,2026-02-21T17:00:00+05:00,0.3149,0.2846,0.307,0.0148,0.795,1,20260221T0000-b85ac7,0.519,20260220T0000-b55f25,1.574
2026-02-21 13:00:00+00:00,2026-02-21T18:00:00+05:00,0.1243,0.1644,0.1469,0.0,0.5214,1,20260221T0000-b85ac7,0.5658,20260220T0000-b55f25,0.621
2026-02-21 14:00:00+00:00,2026-02-21T19:00:00+05:00,0.2605,0.28,0.259,0.0021,0.7627,1,20260221T0000-b85ac7,0.5205,20260220T0000-b55f25,1.302
2026-02-21 15:00:00+00:00,2026-02-21T20:00:00+05:00,0.4901,0.5162,0.4457,0.0914,0.9471,1,20260221T0000-b85ac7,0.5858,20260220T0000-b55f25,2.45
2026-02-21 16:00:00+00:00,2026-02-21T21:00:00+05:00,0.6884,0.7253,0.6734,0.3621,1.0,1,20260221T0000-b85ac7,0.7476,20260220T0000-b55f25,3.442
2026-02-21 17:00:00+00:00,2026-02-21T22:00:00+05:00,0.6865,0.7175,0.6665,0.3813,0.9938,1,20260221T0000-b85ac7,0.7288,20260220T0000-b55f25,3.432
2026-02-21 18:00:00+00:00,2026-02-21T23:00:00+05:00,0.2949,0.3138,0.2996,0.1435,0.7918,1,20260221T0000-b85ac7,0.5919,20260220T0000-b55f25,1.474
2026-02-21 19:00:00+00:00,2026-02-22T00:00:00+05:00,0.2447,0.2527,0.2676,0.1252,0.6585,0,20260222T0000-0c09f5,0.5731,20260221T0000-b85ac7,1.224
2026-02-21 20:00:00+00:00,2026-02-22T01:00:00+05:00,0.2439,0.2496,0.2794,0.1169,0.6673,0,20260222T0000-0c09f5,0.5062,20260221T0000-b85ac7,1.22
2026-02-21 21:00:00+00:00,2026-02-22T02:00:00+05:00,0.1772,0.1622,0.198,0.0468,0.4919,0,20260222T0000-0c09f5,0.3323,20260221T0000-b85ac7,0.886
2026-02-21 22:00:00+00:00,2026-02-22T03:00:00+05:00,0.0822,0.0535,0.0823,0.0203,0.3177,0,20260222T0000-0c09f5,0.2261,20260221T0000-b85ac7,0.411
2026-02-21 23:00:00+00:00,2026-02-22T04:00:00+05:00,0.0431,0.0149,0.0338,0.0,0.1716,0,20260222T0000-0c09f5,0.0978,20260221T0000-b85ac7,0.216
2026-02-22 00:00:00+00:00,2026-02-22T05:00:00+05:00,0.0158,0.0104,0.0168,0.0,0.1112,0,20260222T0000-0c09f5,0.0146,20260221T0000-b85ac7,0.079
2026-02-22 01:00:00+00:00,2026-02-22T06:00:00+05:00,0.0165,0.0269,0.0262,0.0,0.2162,0,20260222T0000-0c09f5,0.0169,20260221T0000-b85ac7,0.082
2026-02-22 02:00:00+00:00,2026-02-22T07:00:00+05:00,0.031,0.0555,0.0308,0.0,0.2431,0,20260222T0000-0c09f5,0.0116,20260221T0000-b85ac7,0.155
2026-02-22 03:00:00+00:00,2026-02-22T08:00:00+05:00,0.2265,0.2568,0.2211,0.0033,0.6448,0,20260222T0000-0c09f5,0.0219,20260221T0000-b85ac7,1.132
2026-02-22 04:00:00+00:00,2026-02-22T09:00:00+05:00,0.1881,0.2257,0.1796,0.0198,0.6483,0,20260222T0000-0c09f5,0.0112,20260221T0000-b85ac7,0.94
2026-02-22 05:00:00+00:00,2026-02-22T10:00:00+05:00,0.3158,0.3054,0.3144,0.0081,0.7987,0,20260222T0000-0c09f5,0.0205,20260221T0000-b85ac7,1.579
2026-02-22 06:00:00+00:00,2026-02-22T11:00:00+05:00,0.4926,0.449,0.4974,0.1906,0.9162,0,20260222T0000-0c09f5,0.1551,20260221T0000-b85ac7,2.463
2026-02-22 07:00:00+00:00,2026-02-22T12:00:00+05:00,0.6701,0.6408,0.7172,0.3797,0.9645,0,20260222T0000-0c09f5,0.4013,20260221T0000-b85ac7,3.351
2026-02-22 08:00:00+00:00,2026-02-22T13:00:00+05:00,0.8316,0.7897,0.8508,0.4625,0.9708,0,20260222T0000-0c09f5,0.6745,20260221T0000-b85ac7,4.158
2026-02-22 09:00:00+00:00,2026-02-22T14:00:00+05:00,0.8317,0.8161,0.813,0.4252,0.9569,1,20260222T0000-0c09f5,0.7532,20260221T0000-b85ac7,4.158
2026-02-22 10:00:00+00:00,2026-02-22T15:00:00+05:00,0.7465,0.7268,0.7851,0.3615,0.9485,1,20260222T0000-0c09f5,0.7683,20260221T0000-b85ac7,3.733
2026-02-22 11:00:00+00:00,2026-02-22T16:00:00+05:00,0.8351,0.8131,0.8266,0.3162,0.9763,1,20260222T0000-0c09f5,0.835,20260221T0000-b85ac7,4.176
2026-02-22 12:00:00+00:00,2026-02-22T17:00:00+05:00,0.7552,0.7183,0.7876,0.2255,1.0,1,20260222T0000-0c09f5,0.7924,20260221T0000-b85ac7,3.776
2026-02-22 13:00:00+00:00,2026-02-22T18:00:00+05:00,0.5542,0.5612,0.4948,0.1119,0.9792,1,20260222T0000-0c09f5,0.6,20260221T0000-b85ac7,2.771
2026-02-22 14:00:00+00:00,2026-02-22T19:00:00+05:00,0.2695,0.2957,0.2812,0.04,0.6864,1,20260222T0000-0c09f5,0.5229,20260221T0000-b85ac7,1.348
2026-02-22 15:00:00+00:00,2026-02-22T20:00:00+05:00,0.1466,0.1387,0.1178,0.0015,0.4551,1,20260222T0000-0c09f5,0.4537,20260221T0000-b85ac7,0.733
2026-02-22 16:00:00+00:00,2026-02-22T21:00:00+05:00,0.065,0.0539,0.0523,0.0,0.2278,1,20260222T0000-0c09f5,0.4318,20260221T0000-b85ac7,0.325
2026-02-22 17:00:00+00:00,2026-02-22T22:00:00+05:00,0.0205,0.0157,0.0244,0.0,0.1292,1,20260222T0000-0c09f5,0.4324,20260221T0000-b85ac7,0.103
2026-02-22 18:00:00+00:00,2026-02-22T23:00:00+05:00,0.0929,0.0888,0.0841,0.0226,0.3294,1,20260222T0000-0c09f5,0.4897,20260221T0000-b85ac7,0.464
2026-02-22 19:00:00+00:00,2026-02-23T00:00:00+05:00,0.0998,0.1124,0.1128,0.0289,0.3742,0,20260223T0000-213e69,0.0898,20260222T0000-0c09f5,0.499
2026-02-22 20:00:00+00:00,2026-02-23T01:00:00+05:00,0.0761,0.0709,0.0728,0.0,0.3139,0,20260223T0000-213e69,0.0748,20260222T0000-0c09f5,0.38
2026-02-22 21:00:00+00:00,2026-02-23T02:00:00+05:00,0.0338,0.0256,0.0267,0.0,0.2541,0,20260223T0000-213e69,0.0361,20260222T0000-0c09f5,0.169
2026-02-22 22:00:00+00:00,2026-02-23T03:00:00+05:00,0.0184,0.0359,0.0208,0.0,0.1569,0,20260223T0000-213e69,0.0202,20260222T0000-0c09f5,0.092
2026-02-22 23:00:00+00:00,2026-02-23T04:00:00+05:00,0.0177,0.0259,0.037,0.0,0.1553,0,20260223T0000-213e69,0.0302,20260222T0000-0c09f5,0.088
2026-02-23 00:00:00+00:00,2026-02-23T05:00:00+05:00,0.0066,0.0101,0.0106,0.0,0.0436,0,20260223T0000-213e69,0.0213,20260222T0000-0c09f5,0.033
2026-02-23 01:00:00+00:00,2026-02-23T06:00:00+05:00,0.011,0.0197,0.0134,0.0,0.1401,0,20260223T0000-213e69,0.0393,20260222T0000-0c09f5,0.055
2026-02-23 02:00:00+00:00,2026-02-23T07:00:00+05:00,0.0361,0.0471,0.0458,0.0,0.2655,0,20260223T0000-213e69,0.0264,20260222T0000-0c09f5,0.18
2026-02-23 03:00:00+00:00,2026-02-23T08:00:00+05:00,0.0348,0.0651,0.0584,0.0,0.4161,0,20260223T0000-213e69,0.0224,20260222T0000-0c09f5,0.174
2026-02-23 04:00:00+00:00,2026-02-23T09:00:00+05:00,0.0288,0.0554,0.0528,0.0,0.3984,0,20260223T0000-213e69,0.0161,20260222T0000-0c09f5,0.144
2026-02-23 05:00:00+00:00,2026-02-23T10:00:00+05:00,0.0359,0.0443,0.0491,0.0,0.3184,0,20260223T0000-213e69,0.0212,20260222T0000-0c09f5,0.18
2026-02-23 06:00:00+00:00,2026-02-23T11:00:00+05:00,0.0358,0.063,0.0539,0.0,0.4248,0,20260223T0000-213e69,0.0607,20260222T0000-0c09f5,0.179
2026-02-23 07:00:00+00:00,2026-02-23T12:00:00+05:00,0.0561,0.0805,0.0699,0.0,0.3978,0,20260223T0000-213e69,0.1906,20260222T0000-0c09f5,0.28
2026-02-23 08:00:00+00:00,2026-02-23T13:00:00+05:00,0.1655,0.15,0.1609,0.0038,0.6337,0,20260223T0000-213e69,0.2979,20260222T0000-0c09f5,0.828
2026-02-23 09:00:00+00:00,2026-02-23T14:00:00+05:00,0.3296,0.3087,0.328,0.0216,0.8039,1,20260223T0000-213e69,0.4476,20260222T0000-0c09f5,1.648
2026-02-23 10:00:00+00:00,2026-02-23T15:00:00+05:00,0.346,0.311,0.3569,0.0231,0.8213,1,20260223T0000-213e69,0.5523,20260222T0000-0c09f5,1.73
2026-02-23 11:00:00+00:00,2026-02-23T16:00:00+05:00,0.589,0.6148,0.5899,0.165,0.9425,1,20260223T0000-213e69,0.6343,20260222T0000-0c09f5,2.945
2026-02-23 12:00:00+00:00,2026-02-23T17:00:00+05:00,0.5092,0.52,0.5397,0.1341,0.9403,1,20260223T0000-213e69,0.3811,20260222T0000-0c09f5,2.546
2026-02-23 13:00:00+00:00,2026-02-23T18:00:00+05:00,0.6379,0.6571,0.6383,0.2319,0.9663,1,20260223T0000-213e69,0.5255,20260222T0000-0c09f5,3.19
2026-02-23 14:00:00+00:00,2026-02-23T19:00:00+05:00,0.7842,0.7809,0.7888,0.3764,0.9795,1,20260223T0000-213e69,0.5626,20260222T0000-0c09f5,3.921
2026-02-23 15:00:00+00:00,2026-02-23T20:00:00+05:00,0.9322,0.91,0.924,0.608,0.9985,1,20260223T0000-213e69,0.7165,20260222T0000-0c09f5,4.661
2026-02-23 16:00:00+00:00,2026-02-23T21:00:00+05:00,0.9425,0.9221,0.927,0.606,0.9974,1,20260223T0000-213e69,0.7181,20260222T0000-0c09f5,4.712
2026-02-23 17:00:00+00:00,2026-02-23T22:00:00+05:00,0.964,0.9483,0.9501,0.5038,0.9909,1,20260223T0000-213e69,0.6791,20260222T0000-0c09f5,4.82
2026-02-23 18:00:00+00:00,2026-02-23T23:00:00+05:00,0.9275,0.9374,0.9211,0.4538,0.9933,1,20260223T0000-213e69,0.5165,20260222T0000-0c09f5,4.638
2026-02-23 19:00:00+00:00,2026-02-24T00:00:00+05:00,0.9281,0.9175,0.938,0.4757,0.9924,0,20260224T0000-9ac158,0.7825,20260223T0000-213e69,4.64
2026-02-23 20:00:00+00:00,2026-02-24T01:00:00+05:00,0.7716,0.7738,0.814,0.3982,0.9873,0,20260224T0000-9ac158,0.6928,20260223T0000-213e69,3.858
2026-02-23 21:00:00+00:00,2026-02-24T02:00:00+05:00,0.7265,0.7555,0.7455,0.3438,0.9696,0,20260224T0000-9ac158,0.6449,20260223T0000-213e69,3.633
2026-02-23 22:00:00+00:00,2026-02-24T03:00:00+05:00,0.6465,0.6606,0.6314,0.3071,0.9488,0,20260224T0000-9ac158,0.6341,20260223T0000-213e69,3.232
2026-02-23 23:00:00+00:00,2026-02-24T04:00:00+05:00,0.6333,0.6396,0.632,0.3612,0.9482,0,20260224T0000-9ac158,0.6965,20260223T0000-213e69,3.166
2026-02-24 00:00:00+00:00,2026-02-24T05:00:00+05:00,0.5195,0.5812,0.5719,0.2525,0.8666,0,20260224T0000-9ac158,0.6662,20260223T0000-213e69,2.597
2026-02-24 01:00:00+00:00,2026-02-24T06:00:00+05:00,0.5231,0.5788,0.5701,0.265,0.8618,0,20260224T0000-9ac158,0.6594,20260223T0000-213e69,2.616
2026-02-24 02:00:00+00:00,2026-02-24T07:00:00+05:00,0.4703,0.471,0.4476,0.2311,0.8641,0,20260224T0000-9ac158,0.6052,20260223T0000-213e69,2.352
2026-02-24 03:00:00+00:00,2026-02-24T08:00:00+05:00,0.4246,0.3998,0.4222,0.1389,0.85,0,20260224T0000-9ac158,0.4618,20260223T0000-213e69,2.123
2026-02-24 04:00:00+00:00,2026-02-24T09:00:00+05:00,0.4395,0.3983,0.4139,0.1611,0.8447,0,20260224T0000-9ac158,0.4383,20260223T0000-213e69,2.198
2026-02-24 05:00:00+00:00,2026-02-24T10:00:00+05:00,0.4592,0.4753,0.4547,0.1757,0.861,0,20260224T0000-9ac158,0.4536,20260223T0000-213e69,2.296
2026-02-24 06:00:00+00:00,2026-02-24T11:00:00+05:00,0.3766,0.3635,0.3757,0.1995,0.8337,0,20260224T0000-9ac158,0.5345,20260223T0000-213e69,1.883
2026-02-24 07:00:00+00:00,2026-02-24T12:00:00+05:00,0.4012,0.3951,0.437,0.2303,0.8874,0,20260224T0000-9ac158,0.4847,20260223T0000-213e69,2.006
2026-02-24 08:00:00+00:00,2026-02-24T13:00:00+05:00,0.4299,0.4162,0.4617,0.2168,0.8885,0,20260224T0000-9ac158,0.4169,20260223T0000-213e69,2.15
2026-02-24 09:00:00+00:00,2026-02-24T14:00:00+05:00,0.4118,0.4121,0.4455,0.2124,0.8991,1,20260224T0000-9ac158,0.3972,20260223T0000-213e69,2.059
2026-02-24 10:00:00+00:00,2026-02-24T15:00:00+05:00,0.3936,0.397,0.4013,0.2278,0.8603,1,20260224T0000-9ac158,0.2999,20260223T0000-213e69,1.968
2026-02-24 11:00:00+00:00,2026-02-24T16:00:00+05:00,0.3027,0.3138,0.3208,0.2048,0.7848,1,20260224T0000-9ac158,0.2619,20260223T0000-213e69,1.514
2026-02-24 12:00:00+00:00,2026-02-24T17:00:00+05:00,0.2283,0.2202,0.2442,0.0609,0.6294,1,20260224T0000-9ac158,0.2698,20260223T0000-213e69,1.142
2026-02-24 13:00:00+00:00,2026-02-24T18:00:00+05:00,0.2123,0.1885,0.23,0.037,0.524,1,20260224T0000-9ac158,0.2694,20260223T0000-213e69,1.062
2026-02-24 14:00:00+00:00,2026-02-24T19:00:00+05:00,0.1965,0.1697,0.2086,0.0296,0.4839,1,20260224T0000-9ac158,0.2682,20260223T0000-213e69,0.982
2026-02-24 15:00:00+00:00,2026-02-24T20:00:00+05:00,0.1184,0.1221,0.1254,0.0166,0.4807,1,20260224T0000-9ac158,0.2274,20260223T0000-213e69,0.592
2026-02-24 16:00:00+00:00,2026-02-24T21:00:00+05:00,0.0639,0.0631,0.0713,0.0045,0.3858,1,20260224T0000-9ac158,0.2287,20260223T0000-213e69,0.32
2026-02-24 17:00:00+00:00,2026-02-24T22:00:00+05:00,0.024,0.0253,0.0232,0.0021,0.2099,1,20260224T0000-9ac158,0.2408,20260223T0000-213e69,0.12
2026-02-24 18:00:00+00:00,2026-02-24T23:00:00+05:00,0.0219,0.0205,0.0295,0.0,0.1795,1,20260224T0000-9ac158,0.2823,20260223T0000-213e69,0.11
2026-02-24 19:00:00+00:00,2026-02-25T00:00:00+05:00,0.0138,0.015,0.0131,0.0,0.1384,0,20260225T0000-f6c4a3,0.0194,20260224T0000-9ac158,0.069
2026-02-24 20:00:00+00:00,2026-02-25T01:00:00+05:00,0.0155,0.0148,0.0159,0.0,0.0961,0,20260225T0000-f6c4a3,0.029,20260224T0000-9ac158,0.078
2026-02-24 21:00:00+00:00,2026-02-25T02:00:00+05:00,0.0175,0.0177,0.0161,0.0,0.1299,0,20260225T0000-f6c4a3,0.0452,20260224T0000-9ac158,0.088
2026-02-24 22:00:00+00:00,2026-02-25T03:00:00+05:00,0.0202,0.0362,0.0266,0.0,0.2134,0,20260225T0000-f6c4a3,0.0158,20260224T0000-9ac158,0.101
2026-02-24 23:00:00+00:00,2026-02-25T04:00:00+05:00,0.0201,0.0295,0.0178,0.0,0.2453,0,20260225T0000-f6c4a3,0.0926,20260224T0000-9ac158,0.1
2026-02-25 00:00:00+00:00,2026-02-25T05:00:00+05:00,0.0395,0.0485,0.0332,0.0,0.2344,0,20260225T0000-f6c4a3,0.1269,20260224T0000-9ac158,0.198
2026-02-25 01:00:00+00:00,2026-02-25T06:00:00+05:00,0.016,0.031,0.0148,0.0,0.2119,0,20260225T0000-f6c4a3,0.1367,20260224T0000-9ac158,0.08
2026-02-25 02:00:00+00:00,2026-02-25T07:00:00+05:00,0.034,0.0438,0.0281,0.0,0.2503,0,20260225T0000-f6c4a3,0.1856,20260224T0000-9ac158,0.17
2026-02-25 03:00:00+00:00,2026-02-25T08:00:00+05:00,0.083,0.0946,0.0828,0.0,0.4268,0,20260225T0000-f6c4a3,0.263,20260224T0000-9ac158,0.415
2026-02-25 04:00:00+00:00,2026-02-25T09:00:00+05:00,0.0501,0.0473,0.0521,0.0,0.4362,0,20260225T0000-f6c4a3,0.3591,20260224T0000-9ac158,0.25
2026-02-25 05:00:00+00:00,2026-02-25T10:00:00+05:00,0.0353,0.0302,0.0368,0.0009,0.4184,0,20260225T0000-f6c4a3,0.4665,20260224T0000-9ac158,0.176
2026-02-25 06:00:00+00:00,2026-02-25T11:00:00+05:00,0.057,0.0312,0.08,0.0547,0.3603,0,20260225T0000-f6c4a3,0.5722,20260224T0000-9ac158,0.285
2026-02-25 07:00:00+00:00,2026-02-25T12:00:00+05:00,0.059,0.0479,0.0879,0.0522,0.4156,0,20260225T0000-f6c4a3,0.5995,20260224T0000-9ac158,0.295
2026-02-25 08:00:00+00:00,2026-02-25T13:00:00+05:00,0.0701,0.069,0.0997,0.0491,0.4437,0,20260225T0000-f6c4a3,0.5246,20260224T0000-9ac158,0.35
2026-02-25 09:00:00+00:00,2026-02-25T14:00:00+05:00,0.0519,0.0426,0.0521,0.0163,0.3291,1,20260225T0000-f6c4a3,0.3618,20260224T0000-9ac158,0.26
2026-02-25 10:00:00+00:00,2026-02-25T15:00:00+05:00,0.049,0.0371,0.0583,0.0059,0.3273,1,20260225T0000-f6c4a3,0.2317,20260224T0000-9ac158,0.245
2026-02-25 11:00:00+00:00,2026-02-25T16:00:00+05:00,0.0562,0.036,0.0463,0.0,0.281,1,20260225T0000-f6c4a3,0.2381,20260224T0000-9ac158,0.281
2026-02-25 12:00:00+00:00,2026-02-25T17:00:00+05:00,0.0429,0.0374,0.0489,0.0,0.2328,1,20260225T0000-f6c4a3,0.2013,20260224T0000-9ac158,0.214
